Ride,Date/Time,Wait Time
Montanha-russa Dum Dum,2024-03-03 13:20:05,5
Montanha-russa Dum Dum,2024-03-03 13:25:05,5
Montanha-russa Dum Dum,2024-03-03 13:30:05,5
Montanha-russa Dum Dum,2024-03-03 13:35:04,5
Montanha-russa Dum Dum,2024-03-03 13:40:05,5
Montanha-russa Dum Dum,2024-03-03 13:45:05,5
Montanha-russa Dum Dum,2024-03-03 13:50:06,5
Montanha-russa Dum Dum,2024-03-03 13:55:05,5
Montanha-russa Dum Dum,2024-03-03 14:00:04,5
Montanha-russa Dum Dum,2024-03-03 14:05:05,5
Montanha-russa Dum Dum,2024-03-03 14:10:06,5
Montanha-russa Dum Dum,2024-03-03 14:15:04,5
Montanha-russa Dum Dum,2024-03-03 14:20:05,5
Montanha-russa Dum Dum,2024-03-03 14:25:05,5
Montanha-russa Dum Dum,2024-03-03 14:30:06,5
Montanha-russa Dum Dum,2024-03-03 14:35:05,5
Montanha-russa Dum Dum,2024-03-03 14:40:07,10
Montanha-russa Dum Dum,2024-03-03 14:45:06,10
Montanha-russa Dum Dum,2024-03-03 14:50:05,10
Montanha-russa Dum Dum,2024-03-03 14:55:06,10
Montanha-russa Dum Dum,2024-03-03 15:00:06,10
Montanha-russa Dum Dum,2024-03-03 15:05:06,10
Montanha-russa Dum Dum,2024-03-03 15:10:04,10
Montanha-russa Dum Dum,2024-03-03 15:15:05,10
Montanha-russa Dum Dum,2024-03-03 15:20:05,10
Montanha-russa Dum Dum,2024-03-03 15:25:04,10
Montanha-russa Dum Dum,2024-03-03 15:30:05,10
Montanha-russa Dum Dum,2024-03-03 15:35:05,10
Montanha-russa Dum Dum,2024-03-03 15:40:04,10
Montanha-russa Dum Dum,2024-03-03 15:45:05,10
Montanha-russa Dum Dum,2024-03-03 15:50:06,10
Montanha-russa Dum Dum,2024-03-03 15:55:05,10
Montanha-russa Dum Dum,2024-03-03 16:00:06,15
Montanha-russa Dum Dum,2024-03-03 16:05:05,15
Montanha-russa Dum Dum,2024-03-03 16:10:05,15
Montanha-russa Dum Dum,2024-03-03 16:15:05,15
Montanha-russa Dum Dum,2024-03-03 16:20:05,15
Montanha-russa Dum Dum,2024-03-03 16:25:05,15
Montanha-russa Dum Dum,2024-03-03 16:30:06,15
Montanha-russa Dum Dum,2024-03-03 16:35:06,15
Montanha-russa Dum Dum,2024-03-03 16:40:06,5
Montanha-russa Dum Dum,2024-03-03 16:45:05,5
Montanha-russa Dum Dum,2024-03-03 16:50:06,5
Montanha-russa Dum Dum,2024-03-03 16:55:06,5
Montanha-russa Dum Dum,2024-03-03 17:00:05,5
Montanha-russa Dum Dum,2024-03-03 17:05:05,5
Montanha-russa Dum Dum,2024-03-03 17:10:04,5
Montanha-russa Dum Dum,2024-03-03 17:15:05,5
Montanha-russa Dum Dum,2024-03-03 17:20:05,5
Montanha-russa Dum Dum,2024-03-03 17:25:06,5
Montanha-russa Dum Dum,2024-03-03 17:30:06,5
Montanha-russa Dum Dum,2024-03-03 17:35:06,10
Montanha-russa Dum Dum,2024-03-03 17:40:06,10
Montanha-russa Dum Dum,2024-03-03 17:45:05,10
Montanha-russa Dum Dum,2024-03-03 17:50:05,10
Montanha-russa Dum Dum,2024-03-03 17:55:05,10
Montanha-russa Dum Dum,2024-03-03 18:00:05,5
Montanha-russa Dum Dum,2024-03-03 18:05:05,5
Montanha-russa Dum Dum,2024-03-03 18:10:06,5
Montanha-russa Dum Dum,2024-03-03 18:15:05,5
Montanha-russa Dum Dum,2024-03-03 18:20:04,5
Montanha-russa Dum Dum,2024-03-03 18:25:05,5
Montanha-russa Dum Dum,2024-03-03 18:30:04,5
Montanha-russa Dum Dum,2024-03-03 18:35:05,5
Montanha-russa Dum Dum,2024-03-03 18:40:04,5
Montanha-russa Dum Dum,2024-03-03 18:45:05,5
Montanha-russa Dum Dum,2024-03-03 18:50:05,5
Montanha-russa Dum Dum,2024-03-03 18:55:06,5
Montanha-russa Dum Dum,2024-03-03 19:00:05,5
Montanha-russa Dum Dum,2024-03-04 09:45:06,15
Montanha-russa Dum Dum,2024-03-04 09:50:05,15
Montanha-russa Dum Dum,2024-03-04 09:55:05,15
Montanha-russa Dum Dum,2024-03-04 10:00:06,15
Montanha-russa Dum Dum,2024-03-04 10:05:05,15
Montanha-russa Dum Dum,2024-03-04 10:10:05,15
Montanha-russa Dum Dum,2024-03-04 10:15:06,15
Montanha-russa Dum Dum,2024-03-04 10:20:05,15
Montanha-russa Dum Dum,2024-03-04 10:25:05,15
Montanha-russa Dum Dum,2024-03-04 10:30:06,15
Montanha-russa Dum Dum,2024-03-04 10:35:04,15
Montanha-russa Dum Dum,2024-03-04 10:40:05,5
Montanha-russa Dum Dum,2024-03-04 10:45:05,5
Montanha-russa Dum Dum,2024-03-04 10:50:06,5
Montanha-russa Dum Dum,2024-03-04 10:55:05,5
Montanha-russa Dum Dum,2024-03-04 11:00:05,5
Montanha-russa Dum Dum,2024-03-04 11:05:05,5
Montanha-russa Dum Dum,2024-03-04 11:10:06,5
Montanha-russa Dum Dum,2024-03-04 11:15:04,5
Montanha-russa Dum Dum,2024-03-04 11:20:05,5
Montanha-russa Dum Dum,2024-03-04 11:25:06,5
Montanha-russa Dum Dum,2024-03-04 11:30:05,5
Montanha-russa Dum Dum,2024-03-04 11:35:05,5
Montanha-russa Dum Dum,2024-03-04 11:40:06,5
Montanha-russa Dum Dum,2024-03-04 11:45:05,5
Montanha-russa Dum Dum,2024-03-04 11:50:05,5
Montanha-russa Dum Dum,2024-03-04 11:55:05,5
Montanha-russa Dum Dum,2024-03-04 12:00:05,5
Montanha-russa Dum Dum,2024-03-04 12:05:06,5
Montanha-russa Dum Dum,2024-03-04 12:10:05,10
Montanha-russa Dum Dum,2024-03-04 12:15:05,10
Montanha-russa Dum Dum,2024-03-04 12:20:05,10
Montanha-russa Dum Dum,2024-03-04 12:25:05,10
Montanha-russa Dum Dum,2024-03-04 12:30:05,10
Montanha-russa Dum Dum,2024-03-04 12:35:06,10
Montanha-russa Dum Dum,2024-03-04 12:40:05,5
Montanha-russa Dum Dum,2024-03-04 12:45:05,5
Montanha-russa Dum Dum,2024-03-04 12:50:05,5
Montanha-russa Dum Dum,2024-03-04 12:55:05,5
Montanha-russa Dum Dum,2024-03-04 13:00:05,5
Montanha-russa Dum Dum,2024-03-04 13:05:05,5
Montanha-russa Dum Dum,2024-03-04 13:10:05,5
Montanha-russa Dum Dum,2024-03-04 13:15:06,5
Montanha-russa Dum Dum,2024-03-04 13:20:05,5
Montanha-russa Dum Dum,2024-03-04 13:25:05,5
Montanha-russa Dum Dum,2024-03-04 13:30:05,5
Montanha-russa Dum Dum,2024-03-04 13:35:05,5
Montanha-russa Dum Dum,2024-03-04 13:40:04,5
Montanha-russa Dum Dum,2024-03-04 13:45:04,5
Montanha-russa Dum Dum,2024-03-04 13:50:05,5
Montanha-russa Dum Dum,2024-03-04 13:55:05,5
Montanha-russa Dum Dum,2024-03-04 14:00:06,5
Montanha-russa Dum Dum,2024-03-04 14:05:06,5
Montanha-russa Dum Dum,2024-03-04 14:10:06,5
Montanha-russa Dum Dum,2024-03-04 14:15:05,5
Montanha-russa Dum Dum,2024-03-04 14:20:05,5
Montanha-russa Dum Dum,2024-03-04 14:25:06,5
Montanha-russa Dum Dum,2024-03-04 14:30:05,10
Montanha-russa Dum Dum,2024-03-04 14:35:05,10
Montanha-russa Dum Dum,2024-03-04 14:40:04,10
Montanha-russa Dum Dum,2024-03-04 14:45:05,10
Montanha-russa Dum Dum,2024-03-04 14:50:06,10
Montanha-russa Dum Dum,2024-03-04 14:55:06,10
Montanha-russa Dum Dum,2024-03-04 15:00:06,5
Montanha-russa Dum Dum,2024-03-04 15:05:05,5
Montanha-russa Dum Dum,2024-03-04 15:10:06,5
Montanha-russa Dum Dum,2024-03-04 15:15:05,5
Montanha-russa Dum Dum,2024-03-04 15:20:06,5
Montanha-russa Dum Dum,2024-03-04 15:25:05,5
Montanha-russa Dum Dum,2024-03-04 15:30:05,5
Montanha-russa Dum Dum,2024-03-04 15:35:05,5
Montanha-russa Dum Dum,2024-03-04 15:40:06,5
Montanha-russa Dum Dum,2024-03-04 15:45:03,5
Montanha-russa Dum Dum,2024-03-04 15:50:05,5
Montanha-russa Dum Dum,2024-03-04 15:55:05,5
Montanha-russa Dum Dum,2024-03-04 16:00:06,5
Montanha-russa Dum Dum,2024-03-04 16:05:04,5
Montanha-russa Dum Dum,2024-03-04 16:10:06,5
Montanha-russa Dum Dum,2024-03-04 16:15:05,5
Montanha-russa Dum Dum,2024-03-04 16:20:05,5
Montanha-russa Dum Dum,2024-03-04 16:25:04,5
Montanha-russa Dum Dum,2024-03-04 16:30:05,5
Montanha-russa Dum Dum,2024-03-04 16:35:06,5
Montanha-russa Dum Dum,2024-03-04 16:40:04,10
Montanha-russa Dum Dum,2024-03-04 16:45:06,10
