Ride,Date/Time,Wait Time
Big Tower,2023-05-07 12:15:04,60
Big Tower,2023-05-07 12:20:04,60
Big Tower,2023-05-07 12:25:04,60
Big Tower,2023-05-07 12:30:04,60
Big Tower,2023-05-07 12:35:03,60
Big Tower,2023-05-07 12:40:04,75
Big Tower,2023-05-07 12:45:04,75
Big Tower,2023-05-07 12:50:04,75
Big Tower,2023-05-07 12:55:04,75
Big Tower,2023-05-07 13:00:05,75
Big Tower,2023-05-07 13:05:04,75
Big Tower,2023-05-07 13:10:04,70
Big Tower,2023-05-07 13:15:05,70
Big Tower,2023-05-07 13:20:04,70
Big Tower,2023-05-07 13:25:04,70
Big Tower,2023-05-07 13:30:04,70
Big Tower,2023-05-07 13:35:04,70
Big Tower,2023-05-07 13:40:04,60
Big Tower,2023-05-07 13:45:04,60
Big Tower,2023-05-07 13:50:03,60
Big Tower,2023-05-07 13:55:03,60
Big Tower,2023-05-07 14:00:04,60
Big Tower,2023-05-07 14:05:04,60
Big Tower,2023-05-07 14:10:05,60
Big Tower,2023-05-07 14:15:04,60
Big Tower,2023-05-07 14:20:04,60
Big Tower,2023-05-07 14:25:04,60
Big Tower,2023-05-07 14:30:04,90
Big Tower,2023-05-07 14:35:03,90
Big Tower,2023-05-07 14:40:04,90
Big Tower,2023-05-07 14:45:04,90
Big Tower,2023-05-07 14:50:04,90
Big Tower,2023-05-07 14:55:03,90
Big Tower,2023-05-07 15:00:04,90
Big Tower,2023-05-07 15:05:04,90
Big Tower,2023-05-07 15:10:04,90
Big Tower,2023-05-07 15:15:04,90
Big Tower,2023-05-07 15:20:04,90
Big Tower,2023-05-07 15:25:04,90
Big Tower,2023-05-07 15:30:04,90
Big Tower,2023-05-07 15:35:04,60
Big Tower,2023-05-07 15:40:03,60
Big Tower,2023-05-07 15:45:04,60
Big Tower,2023-05-07 15:50:04,60
Big Tower,2023-05-07 15:55:04,60
Big Tower,2023-05-07 16:00:05,60
Big Tower,2023-05-07 16:05:04,60
Big Tower,2023-05-07 16:10:04,60
Big Tower,2023-05-07 16:15:04,60
Big Tower,2023-05-07 16:20:05,60
Big Tower,2023-05-07 16:25:04,60
Big Tower,2023-05-07 16:30:04,60
Big Tower,2023-05-07 16:35:04,60
Big Tower,2023-05-07 16:40:04,40
Big Tower,2023-05-07 16:45:04,40
Big Tower,2023-05-07 16:50:04,40
Big Tower,2023-05-07 16:55:04,40
Big Tower,2023-05-07 17:00:05,40
Big Tower,2023-05-07 17:05:04,40
Big Tower,2023-05-07 17:10:04,30
Big Tower,2023-05-07 17:15:04,30
Big Tower,2023-05-07 17:20:04,30
Big Tower,2023-05-07 17:25:04,30
Big Tower,2023-05-07 17:30:05,30
Big Tower,2023-05-07 17:35:04,30
Big Tower,2023-05-07 17:40:03,30
Big Tower,2023-05-07 17:45:03,30
Big Tower,2023-05-07 17:50:04,30
Big Tower,2023-05-07 17:55:04,30
Big Tower,2023-05-07 18:00:04,30
Big Tower,2023-05-10 10:40:03,40
Big Tower,2023-05-10 10:45:04,40
Big Tower,2023-05-10 10:50:04,40
Big Tower,2023-05-10 10:55:04,60
Big Tower,2023-05-10 11:00:04,60
Big Tower,2023-05-10 11:05:05,60
Big Tower,2023-05-10 11:10:04,60
Big Tower,2023-05-10 11:15:04,60
Big Tower,2023-05-10 11:20:05,60
Big Tower,2023-05-10 11:25:05,60
Big Tower,2023-05-10 11:30:05,60
Big Tower,2023-05-10 11:35:04,60
Big Tower,2023-05-10 11:40:03,60
Big Tower,2023-05-10 11:45:04,60
Big Tower,2023-05-10 11:50:04,60
Big Tower,2023-05-10 11:55:04,60
Big Tower,2023-05-10 12:00:04,30
Big Tower,2023-05-10 12:05:04,30
Big Tower,2023-05-10 12:10:03,30
Big Tower,2023-05-10 12:15:04,30
Big Tower,2023-05-10 12:20:04,30
Big Tower,2023-05-10 12:25:04,30
Big Tower,2023-05-10 12:30:05,30
Big Tower,2023-05-10 12:35:04,20
Big Tower,2023-05-10 12:40:04,20
Big Tower,2023-05-10 12:45:04,20
Big Tower,2023-05-10 12:50:04,20
Big Tower,2023-05-10 12:55:04,10
Big Tower,2023-05-10 13:00:04,10
Big Tower,2023-05-10 13:05:04,10
Big Tower,2023-05-10 13:10:05,10
Big Tower,2023-05-10 13:15:04,10
Big Tower,2023-05-10 13:20:04,10
Big Tower,2023-05-10 13:25:04,10
Big Tower,2023-05-10 13:30:04,10
Big Tower,2023-05-10 13:35:04,5
Big Tower,2023-05-10 13:40:04,5
Big Tower,2023-05-10 13:45:03,5
Big Tower,2023-05-10 13:50:04,5
Big Tower,2023-05-10 13:55:04,5
Big Tower,2023-05-10 14:00:04,5
Big Tower,2023-05-10 14:05:04,10
Big Tower,2023-05-10 14:10:04,10
Big Tower,2023-05-10 14:15:04,10
Big Tower,2023-05-10 14:20:04,10
Big Tower,2023-05-10 14:25:04,10
Big Tower,2023-05-10 14:30:04,15
Big Tower,2023-05-10 14:35:04,15
Big Tower,2023-05-10 14:40:04,15
Big Tower,2023-05-10 14:45:03,15
Big Tower,2023-05-10 14:50:04,15
Big Tower,2023-05-10 14:55:04,10
Big Tower,2023-05-10 15:00:06,10
Big Tower,2023-05-10 15:05:04,10
Big Tower,2023-05-10 15:10:04,10
Big Tower,2023-05-10 15:15:04,10
Big Tower,2023-05-10 15:20:04,10
Big Tower,2023-05-10 15:25:05,10
Big Tower,2023-05-10 15:30:04,10
Big Tower,2023-05-10 15:35:04,10
Big Tower,2023-05-10 15:40:03,10
Big Tower,2023-05-10 15:45:04,10
Big Tower,2023-05-10 15:50:04,10
Big Tower,2023-05-10 15:55:04,10
Big Tower,2023-05-10 16:00:05,5
Big Tower,2023-05-10 16:05:05,5
Big Tower,2023-05-10 16:10:04,5
Big Tower,2023-05-10 16:15:04,5
Big Tower,2023-05-10 16:20:04,5
Big Tower,2023-05-10 16:25:04,5
Big Tower,2023-05-10 16:30:04,10
Big Tower,2023-05-10 16:35:04,10
Big Tower,2023-05-10 16:40:04,10
Big Tower,2023-05-10 16:45:04,10
Big Tower,2023-05-10 16:50:04,10
Big Tower,2023-05-10 16:55:04,5
Big Tower,2023-05-10 17:00:05,5
Big Tower,2023-05-10 17:05:05,5
Big Tower,2023-05-10 17:10:04,5
Big Tower,2023-05-10 17:15:03,5
Big Tower,2023-05-10 17:20:04,5
Big Tower,2023-05-10 17:25:04,5
Big Tower,2023-05-10 17:30:07,5
Big Tower,2023-05-10 17:35:04,5
Big Tower,2023-05-10 17:40:04,5
Big Tower,2023-05-10 17:45:04,5
Big Tower,2023-05-10 17:50:04,5
Big Tower,2023-05-10 17:55:04,5
Big Tower,2023-05-10 18:00:04,5
Big Tower,2023-05-10 18:05:04,5
Big Tower,2023-05-11 10:30:04,10
Big Tower,2023-05-11 10:35:04,10
Big Tower,2023-05-11 10:40:05,10
Big Tower,2023-05-11 10:45:03,10
Big Tower,2023-05-11 10:50:04,10
Big Tower,2023-05-11 10:55:04,10
Big Tower,2023-05-11 11:00:05,10
