Ride,Date/Time,Wait Time
Baby Elefante,2023-09-03 17:40:05,50
Baby Elefante,2023-09-03 17:45:05,50
Baby Elefante,2023-09-03 17:50:06,50
Baby Elefante,2023-09-03 17:55:05,50
Baby Elefante,2023-09-03 18:00:04,50
Baby Elefante,2023-09-03 18:05:05,50
Baby Elefante,2023-09-06 10:30:04,40
Baby Elefante,2023-09-06 10:35:05,40
Baby Elefante,2023-09-06 10:40:06,40
Baby Elefante,2023-09-06 10:45:05,40
Baby Elefante,2023-09-06 10:50:04,40
Baby Elefante,2023-09-06 10:55:04,40
Baby Elefante,2023-09-06 11:00:04,40
Baby Elefante,2023-09-06 11:05:06,40
Baby Elefante,2023-09-06 11:10:06,40
Baby Elefante,2023-09-06 11:15:04,40
Baby Elefante,2023-09-06 11:20:05,40
Baby Elefante,2023-09-06 11:25:06,40
Baby Elefante,2023-09-06 11:30:05,40
Baby Elefante,2023-09-06 11:35:05,50
Baby Elefante,2023-09-06 11:40:03,50
Baby Elefante,2023-09-06 11:45:05,50
Baby Elefante,2023-09-06 11:50:04,50
Baby Elefante,2023-09-06 11:55:04,50
Baby Elefante,2023-09-06 12:00:05,50
Baby Elefante,2023-09-06 12:05:06,50
Baby Elefante,2023-09-06 12:10:05,60
Baby Elefante,2023-09-06 12:15:04,60
Baby Elefante,2023-09-06 12:20:06,60
Baby Elefante,2023-09-06 12:25:05,60
Baby Elefante,2023-09-06 12:30:04,60
Baby Elefante,2023-09-06 12:35:05,40
Baby Elefante,2023-09-06 12:40:04,40
Baby Elefante,2023-09-06 12:45:04,40
Baby Elefante,2023-09-06 12:50:04,40
Baby Elefante,2023-09-06 12:55:04,40
Baby Elefante,2023-09-06 13:00:05,40
Baby Elefante,2023-09-06 13:05:05,30
Baby Elefante,2023-09-06 13:10:05,30
Baby Elefante,2023-09-06 13:15:06,30
Baby Elefante,2023-09-06 13:20:06,30
Baby Elefante,2023-09-06 13:25:05,30
Baby Elefante,2023-09-06 13:30:05,15
Baby Elefante,2023-09-06 13:35:05,15
Baby Elefante,2023-09-06 13:40:05,15
Baby Elefante,2023-09-06 13:45:05,15
Baby Elefante,2023-09-06 13:50:04,15
Baby Elefante,2023-09-06 13:55:05,15
Baby Elefante,2023-09-06 14:00:05,5
Baby Elefante,2023-09-06 14:05:05,5
Baby Elefante,2023-09-06 14:10:05,5
Baby Elefante,2023-09-06 14:15:06,5
Baby Elefante,2023-09-06 14:20:06,5
Baby Elefante,2023-09-06 14:25:06,5
Baby Elefante,2023-09-06 14:30:05,20
Baby Elefante,2023-09-06 14:35:06,20
Baby Elefante,2023-09-06 14:40:05,20
Baby Elefante,2023-09-06 14:45:05,20
Baby Elefante,2023-09-06 14:50:05,20
Baby Elefante,2023-09-06 14:55:05,20
Baby Elefante,2023-09-06 15:00:05,20
Baby Elefante,2023-09-06 15:05:05,20
Baby Elefante,2023-09-06 15:10:05,20
Baby Elefante,2023-09-06 15:15:05,20
Baby Elefante,2023-09-06 15:20:05,20
Baby Elefante,2023-09-06 15:25:05,15
Baby Elefante,2023-09-06 15:30:02,15
Baby Elefante,2023-09-06 15:35:05,15
Baby Elefante,2023-09-06 15:40:03,15
Baby Elefante,2023-09-06 15:45:04,15
Baby Elefante,2023-09-06 15:50:05,15
Baby Elefante,2023-09-06 15:55:03,15
Baby Elefante,2023-09-06 16:00:06,20
Baby Elefante,2023-09-06 16:05:06,20
Baby Elefante,2023-09-06 16:10:05,20
Baby Elefante,2023-09-06 16:15:05,20
Baby Elefante,2023-09-06 16:20:05,20
Baby Elefante,2023-09-06 16:25:05,20
Baby Elefante,2023-09-06 16:30:04,20
Baby Elefante,2023-09-06 16:35:05,20
Baby Elefante,2023-09-06 16:40:05,20
Baby Elefante,2023-09-06 16:45:04,20
Baby Elefante,2023-09-06 16:50:04,20
Baby Elefante,2023-09-06 16:55:05,20
Baby Elefante,2023-09-06 17:00:05,20
Baby Elefante,2023-09-06 17:05:04,30
Baby Elefante,2023-09-06 17:10:05,30
Baby Elefante,2023-09-06 17:15:05,30
Baby Elefante,2023-09-06 17:20:06,30
Baby Elefante,2023-09-06 17:25:05,30
Baby Elefante,2023-09-06 17:30:05,30
Baby Elefante,2023-09-06 17:35:05,40
Baby Elefante,2023-09-06 17:40:04,40
Baby Elefante,2023-09-06 17:45:05,40
Baby Elefante,2023-09-06 17:50:04,40
Baby Elefante,2023-09-06 17:55:06,40
Baby Elefante,2023-09-06 18:00:06,40
Baby Elefante,2023-09-07 10:30:05,90
Baby Elefante,2023-09-07 10:35:05,90
Baby Elefante,2023-09-07 10:40:04,90
Baby Elefante,2023-09-07 10:45:05,90
Baby Elefante,2023-09-07 10:50:04,90
Baby Elefante,2023-09-07 10:55:03,90
Baby Elefante,2023-09-07 11:00:05,90
Baby Elefante,2023-09-07 11:05:05,90
Baby Elefante,2023-09-07 11:10:04,90
Baby Elefante,2023-09-07 11:15:06,90
Baby Elefante,2023-09-07 11:20:05,90
Baby Elefante,2023-09-07 11:25:04,90
Baby Elefante,2023-09-07 11:30:03,90
Baby Elefante,2023-09-07 11:35:05,90
Baby Elefante,2023-09-07 11:40:05,90
Baby Elefante,2023-09-07 11:45:05,90
Baby Elefante,2023-09-07 11:50:05,90
Baby Elefante,2023-09-07 11:55:05,90
Baby Elefante,2023-09-07 12:00:04,50
Baby Elefante,2023-09-07 12:05:05,50
Baby Elefante,2023-09-07 12:10:05,50
Baby Elefante,2023-09-07 12:15:05,50
Baby Elefante,2023-09-07 12:20:05,50
Baby Elefante,2023-09-07 12:25:05,50
Baby Elefante,2023-09-07 12:30:05,60
Baby Elefante,2023-09-07 12:35:05,60
Baby Elefante,2023-09-07 12:40:05,60
Baby Elefante,2023-09-07 12:45:05,60
Baby Elefante,2023-09-07 12:50:04,60
Baby Elefante,2023-09-07 12:55:06,60
Baby Elefante,2023-09-07 13:00:05,60
Baby Elefante,2023-09-07 13:05:05,60
Baby Elefante,2023-09-07 13:10:05,60
Baby Elefante,2023-09-07 13:15:05,60
Baby Elefante,2023-09-07 13:20:05,60
Baby Elefante,2023-09-07 13:25:06,60
Baby Elefante,2023-09-07 13:30:05,40
Baby Elefante,2023-09-07 13:35:05,40
Baby Elefante,2023-09-07 13:40:05,40
Baby Elefante,2023-09-07 13:45:06,40
Baby Elefante,2023-09-07 13:50:05,40
Baby Elefante,2023-09-07 13:55:05,40
Baby Elefante,2023-09-07 14:00:06,40
Baby Elefante,2023-09-07 14:05:06,30
Baby Elefante,2023-09-07 14:10:05,30
Baby Elefante,2023-09-07 14:15:05,30
Baby Elefante,2023-09-07 14:20:05,30
Baby Elefante,2023-09-07 14:25:05,30
Baby Elefante,2023-09-07 14:30:05,30
Baby Elefante,2023-09-07 14:35:05,30
Baby Elefante,2023-09-07 14:40:05,30
Baby Elefante,2023-09-07 14:45:05,30
Baby Elefante,2023-09-07 14:50:05,50
Baby Elefante,2023-09-07 14:55:03,50
Baby Elefante,2023-09-07 15:00:05,50
Baby Elefante,2023-09-07 15:05:06,50
Baby Elefante,2023-09-07 15:10:05,50
Baby Elefante,2023-09-07 15:15:05,50
Baby Elefante,2023-09-07 15:20:06,50
Baby Elefante,2023-09-07 15:25:05,50
Baby Elefante,2023-09-07 15:30:05,50
Baby Elefante,2023-09-07 15:35:05,50
Baby Elefante,2023-09-07 15:40:04,60
Baby Elefante,2023-09-07 15:45:04,60
Baby Elefante,2023-09-07 15:50:03,60
Baby Elefante,2023-09-07 15:55:05,60
Baby Elefante,2023-09-07 16:00:06,60
Baby Elefante,2023-09-07 16:05:04,60
Baby Elefante,2023-09-07 16:10:05,60
Baby Elefante,2023-09-07 16:15:05,60
Baby Elefante,2023-09-07 16:20:05,60
Baby Elefante,2023-09-07 16:25:05,60
Baby Elefante,2023-09-07 16:30:05,60
Baby Elefante,2023-09-07 16:35:05,60
Baby Elefante,2023-09-07 16:40:06,60
Baby Elefante,2023-09-07 16:45:05,60
Baby Elefante,2023-09-07 16:50:05,60
Baby Elefante,2023-09-07 16:55:05,60
Baby Elefante,2023-09-07 17:00:05,60
Baby Elefante,2023-09-07 17:05:04,60
Baby Elefante,2023-09-07 17:10:05,60
Baby Elefante,2023-09-07 17:15:05,60
Baby Elefante,2023-09-07 17:20:06,60
Baby Elefante,2023-09-07 17:25:04,60
Baby Elefante,2023-09-07 17:30:06,60
Baby Elefante,2023-09-07 17:35:06,60
Baby Elefante,2023-09-07 17:40:04,60
Baby Elefante,2023-09-07 17:45:06,60
Baby Elefante,2023-09-07 17:50:05,60
Baby Elefante,2023-09-07 17:55:03,60
Baby Elefante,2023-09-07 18:00:06,60
Baby Elefante,2023-09-08 10:45:05,120
Baby Elefante,2023-09-08 10:50:06,120
Baby Elefante,2023-09-08 10:55:04,120
Baby Elefante,2023-09-08 11:00:04,120
Baby Elefante,2023-09-08 11:05:06,120
Baby Elefante,2023-09-08 11:10:06,120
Baby Elefante,2023-09-08 11:15:06,120
Baby Elefante,2023-09-08 11:20:06,120
Baby Elefante,2023-09-08 11:25:04,120
Baby Elefante,2023-09-08 11:30:04,120
Baby Elefante,2023-09-08 11:35:04,120
Baby Elefante,2023-09-08 11:40:04,150
Baby Elefante,2023-09-08 11:45:04,150
Baby Elefante,2023-09-08 11:50:04,150
Baby Elefante,2023-09-08 11:55:04,150
Baby Elefante,2023-09-08 12:00:04,150
Baby Elefante,2023-09-08 12:05:05,150
Baby Elefante,2023-09-08 12:10:06,90
Baby Elefante,2023-09-08 12:15:05,90
Baby Elefante,2023-09-08 12:20:05,90
Baby Elefante,2023-09-08 12:25:05,90
Baby Elefante,2023-09-08 12:30:04,90
Baby Elefante,2023-09-08 12:35:04,90
Baby Elefante,2023-09-08 12:40:04,90
Baby Elefante,2023-09-08 12:45:04,90
Baby Elefante,2023-09-08 12:50:05,60
Baby Elefante,2023-09-08 12:55:04,60
Baby Elefante,2023-09-08 13:00:05,60
Baby Elefante,2023-09-08 13:05:06,120
Baby Elefante,2023-09-08 13:10:05,120
Baby Elefante,2023-09-08 13:15:06,120
Baby Elefante,2023-09-08 13:20:05,120
Baby Elefante,2023-09-08 13:25:05,120
Baby Elefante,2023-09-08 13:30:06,120
Baby Elefante,2023-09-08 13:35:04,120
Baby Elefante,2023-09-08 13:40:06,80
Baby Elefante,2023-09-08 13:45:05,80
Baby Elefante,2023-09-08 13:50:05,80
Baby Elefante,2023-09-08 13:55:05,80
Baby Elefante,2023-09-08 14:00:05,80
Baby Elefante,2023-09-08 14:05:05,80
Baby Elefante,2023-09-08 14:10:05,40
Baby Elefante,2023-09-08 14:15:03,40
Baby Elefante,2023-09-08 14:20:05,40
Baby Elefante,2023-09-08 14:25:05,40
Baby Elefante,2023-09-08 14:30:05,40
Baby Elefante,2023-09-08 14:35:05,40
Baby Elefante,2023-09-08 14:40:05,90
Baby Elefante,2023-09-08 14:45:05,90
